Date,Time,Latitude,Longitude,Altitude,Speed,Course,Type,Distance,Essential
8/19/2013,1:32:33,21.316582,-157.811676,63.09,1944,55,0,9.45,
8/19/2013,1:36:35,21.316654,-157.811462,119.67,468,88,0,23.57,
8/19/2013,1:39:48,21.316624,-157.811478,108.27,2232,15,0,3.72,
8/19/2013,1:42:58,21.316637,-157.811523,117.13,0,317,0,4.88,
8/19/2013,1:46:06,21.316505,-157.811447,142.15,2412,159,0,16.66,
8/19/2013,1:49:24,21.316498,-157.811584,56.51,3924,218,0,14.21,
8/19/2013,1:52:35,21.316494,-157.811523,121.9,324,124,0,6.33,
8/19/2013,1:56:29,21.316271,-157.81189,68.23,11052,41,0,45.39,
8/19/2013,2:01:39,21.316542,-157.81163,97.83,1080,209,0,40.42,
8/19/2013,2:07:35,21.316557,-157.811569,95.6,288,188,0,6.54,
8/19/2013,2:13:05,21.316525,-157.811707,95.97,108,212,0,14.73,
8/19/2013,2:19:04,21.316622,-157.811646,95.93,252,212,0,12.5,
8/19/2013,2:26:32,21.316643,-157.811508,190.15,0,309,0,14.48,
8/19/2013,2:35:53,21.316648,-157.811661,49.76,1368,226,0,15.86,
8/19/2013,2:39:11,21.31665,-157.811493,221.06,0,261,0,17.4,
8/19/2013,2:42:28,21.316576,-157.811478,134.49,0,142,0,8.37,
8/19/2013,2:45:46,21.316696,-157.811478,175.68,0,92,0,13.34,
8/19/2013,2:49:04,21.316648,-157.811386,191.07,0,17,0,10.92,
8/19/2013,2:52:20,21.316624,-157.81131,229.71,0,121,0,8.31,
8/19/2013,2:55:38,21.316536,-157.811249,180.09,2880,130,0,11.65,
8/19/2013,2:58:54,21.316479,-157.81131,168.69,0,30,0,8.95,
8/19/2013,3:02:13,21.316488,-157.811707,57.9,0,199,0,41.14,
8/19/2013,3:05:32,21.316616,-157.811554,99.99,0,189,0,21.3,
8/19/2013,3:08:54,21.316519,-157.811615,41.9,0,2,0,12.5,
8/19/2013,3:12:11,21.316605,-157.811523,79.91,216,267,0,13.5,
8/19/2013,3:15:30,21.316751,-157.811737,16.86,0,345,0,27.48,
8/19/2013,3:18:49,21.316832,-157.811844,-3.47,0,128,0,14.28,
8/19/2013,3:22:11,21.317114,-157.812378,-156.06,0,168,0,63.59,
8/19/2013,3:25:27,21.316891,-157.812103,-60.6,0,195,0,37.77,
8/19/2013,3:28:44,21.316971,-157.812195,-66.85,0,56,0,13.04,
8/19/2013,3:32:06,21.316732,-157.811966,-35.33,0,143,0,35.62,
8/19/2013,3:35:25,21.31687,-157.812302,-94.96,0,197,0,38.04,
8/19/2013,3:39:28,21.316013,-157.811066,196.26,0,72,0,159.61,
8/19/2013,3:43:56,21.316288,-157.811203,164.5,0,197,0,33.71,
8/19/2013,3:47:15,21.31694,-157.811752,54.55,180,131,0,92.14,
8/19/2013,3:50:34,21.316719,-157.811646,46.25,0,93,0,26.92,
8/19/2013,3:53:50,21.316786,-157.811813,34.24,0,172,0,18.84,
8/19/2013,3:57:06,21.316416,-157.811356,132.11,12456,140,0,62.72,
8/19/2013,4:00:22,21.316856,-157.811691,61.79,1512,208,0,59.98,
8/19/2013,4:03:24,21.316095,-157.810852,273.17,792,291,0,121.3,
8/19/2013,4:06:29,21.316486,-157.81131,151.1,1296,305,0,64.35,
8/19/2013,4:09:32,21.316608,-157.811417,105.6,0,131,0,17.52,
8/19/2013,4:12:34,21.316809,-157.811676,80,756,196,0,34.92,
8/19/2013,4:15:36,21.316801,-157.811798,44.52,108,259,0,12.67,
8/19/2013,4:18:38,21.31671,-157.811539,90.59,5004,104,0,28.67,
8/19/2013,4:21:40,21.316681,-157.811508,94.81,1584,340,0,4.55,
8/19/2013,4:24:45,21.316559,-157.811356,100.02,0,154,0,20.78,
8/19/2013,4:27:50,21.316647,-157.811646,56.61,0,157,0,31.59,
8/19/2013,4:30:52,21.316664,-157.811508,85.94,2124,107,0,14.42,
8/19/2013,4:34:09,21.316139,-157.811615,39.48,0,238,0,59.42,
8/19/2013,4:37:50,21.316549,-157.811874,121.43,10800,180,0,52.9,
8/19/2013,4:42:01,21.316584,-157.811554,86.76,3996,179,0,33.38,
8/19/2013,4:45:06,21.31666,-157.811615,105.19,0,142,0,10.55,
8/19/2013,4:48:08,21.316708,-157.811478,95.56,1080,218,0,15.16,
8/19/2013,4:51:10,21.316639,-157.811584,113.98,864,17,0,13.4,
8/19/2013,4:54:11,21.316532,-157.811569,91.16,1476,192,0,12,
8/19/2013,4:57:13,21.316748,-157.811493,126.51,2268,176,0,25.28,
8/19/2013,5:00:20,21.316645,-157.811554,88.8,540,95,0,13.08,
8/19/2013,5:03:26,21.316677,-157.811432,106.65,5508,286,0,13.13,
8/19/2013,5:06:32,21.316601,-157.811584,60.45,1296,356,0,17.87,
8/19/2013,5:09:42,21.316643,-157.811859,54.5,5076,311,0,28.87,
8/19/2013,5:12:48,21.316647,-157.8116,85.09,2052,236,0,26.83,
8/19/2013,5:15:55,21.316713,-157.811493,105.83,2808,286,0,13.29,
8/19/2013,5:19:02,21.316607,-157.81131,136.87,2808,77,0,22.32,
8/19/2013,5:22:09,21.316645,-157.811646,67.05,4248,315,0,35.06,
8/19/2013,5:25:17,21.316929,-157.8116,101.37,0,346,0,31.94,
8/19/2013,5:28:23,21.316645,-157.811661,30.59,1296,225,0,32.21,
8/19/2013,5:31:30,21.316635,-157.811554,94.88,2952,147,0,11.14,
8/19/2013,5:34:36,21.316622,-157.811676,-16.17,900,264,0,12.72,
8/19/2013,5:37:43,21.316797,-157.811676,42.86,3528,242,0,19.46,
8/19/2013,5:40:49,21.316677,-157.81163,68.44,3132,97,0,14.17,
8/19/2013,5:44:07,21.317011,-157.81189,106.04,6660,138,0,45.88,
8/19/2013,5:47:17,21.316534,-157.811447,100.88,0,116,0,70.14,
8/19/2013,5:50:29,21.315817,-157.810944,134.81,10872,139,0,95.24,
8/19/2013,5:53:46,21.316507,-157.811737,-15.66,0,44,0,112.4,
8/19/2013,5:57:01,21.316683,-157.811813,9.77,288,166,0,21.09,
8/19/2013,6:04:06,21.315977,-157.811218,26.23,0,312,0,99.81,
8/19/2013,6:17:13,21.315741,-157.811035,34.63,4536,160,0,32.37,
8/19/2013,6:20:53,21.316628,-157.811539,109.73,396,155,0,111.6,
8/19/2013,6:30:08,21.316545,-157.811523,95.55,0,169,0,9.38,
8/19/2013,6:33:15,21.318226,-157.811142,210.97,0,155,0,191.04,
8/19/2013,6:36:17,21.316778,-157.811584,117.92,6660,21,0,167.39,
8/19/2013,6:39:24,21.316326,-157.811203,123.4,3924,328,0,63.9,
8/19/2013,6:42:27,21.3165,-157.811356,68.31,5184,117,0,25.01,
8/19/2013,6:45:45,21.316942,-157.811752,30.39,1044,135,-4,64.02,1
